player_id,seasons_played,total_gp,total_w,total_l,career_w_pct,total_min,total_fgm,total_fga,career_fg_pct,total_fg3m,total_fg3a,career_fg3_pct,total_ftm,total_fta,career_ft_pct,total_oreb,total_dreb,total_reb,total_ast,total_tov,total_stl,total_blk,total_blka,total_pf,total_pfd,total_pts,total_plus_minus,total_nba_fantasy_pts,total_dd2,total_td3,career_ppg,career_rpg,career_apg,career_spg,career_bpg,career_topg,first_season,last_season
1629102,1,14,3,11,0.21428572,214.305,28.0,60.0,0.46666667,11.0,29.0,0.37931034,4.0,6.0,0.6666667,3.0,13.0,16.0,10.0,12.0,8.0,3.0,2.0,19.0,6.0,71.0,-28.0,126.2,0.0,0.0,5.071429,1.1428572,0.71428573,0.5714286,0.21428572,0.85714287,22018,22018
1629103,3,96,42,54,0.4375,1267.165,203.0,490.0,0.41428572,71.0,231.0,0.3073593,48.0,54.0,0.8888889,47.0,182.0,229.0,61.0,50.0,30.0,28.0,21.0,122.0,47.0,525.0,19.0,1015.30005,0.0,0.0,5.46875,2.3854167,0.6354167,0.3125,0.29166666,0.5208333,22019,22021
1629109,4,170,88,82,0.5176471,2238.9585,177.0,504.0,0.35119048,139.0,427.0,0.32552692,31.0,37.0,0.8378378,117.0,314.0,431.0,84.0,44.0,52.0,62.0,15.0,148.0,60.0,524.0,-158.0,1465.2,0.0,0.0,3.0823529,2.535294,0.49411765,0.30588236,0.3647059,0.25882354,22018,22021
1629111,3,179,87,92,0.48603353,2330.6882,385.0,747.0,0.5153949,60.0,213.0,0.28169015,165.0,211.0,0.7819905,270.0,320.0,590.0,178.0,121.0,46.0,77.0,56.0,253.0,209.0,995.0,285.0,2218.0,5.0,0.0,5.558659,3.2960894,0.99441344,0.25698325,0.4301676,0.67597765,22021,22023
1629116,1,2,0,2,0.0,14.766666,1.0,5.0,0.2,0.0,0.0,,1.0,2.0,0.5,2.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,10.8,0.0,0.0,1.5,2.0,0.0,0.5,0.0,0.0,22018,22018
1629117,5,150,65,85,0.43333334,1939.3201,262.0,500.0,0.524,38.0,122.0,0.3114754,103.0,170.0,0.60588235,203.0,311.0,514.0,72.0,101.0,53.0,63.0,41.0,293.0,159.0,665.0,-46.0,1636.8,1.0,0.0,4.4333334,3.4266667,0.48,0.35333332,0.42,0.67333335,22019,22023
1629118,1,11,8,3,0.72727275,36.306667,7.0,13.0,0.53846157,3.0,7.0,0.42857143,1.0,2.0,0.5,0.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,3.0,2.0,18.0,2.0,29.3,0.0,0.0,1.6363636,0.36363637,0.45454547,0.0,0.0,0.09090909,22018,22018
1629121,2,41,18,23,0.4390244,445.70834,39.0,118.0,0.33050847,25.0,76.0,0.32894737,7.0,9.0,0.7777778,11.0,52.0,63.0,67.0,28.0,14.0,5.0,7.0,46.0,13.0,110.0,-69.0,315.1,0.0,0.0,2.682927,1.5365853,1.6341463,0.34146342,0.12195122,0.68292683,22018,22020
1629122,2,3,2,1,0.6666667,17.456667,3.0,9.0,0.33333334,0.0,4.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,12.6,0.0,0.0,2.0,1.0,0.6666667,0.0,0.0,0.0,22018,22019
1629123,1,14,4,10,0.2857143,110.92167,12.0,39.0,0.30769232,4.0,17.0,0.23529412,3.0,6.0,0.5,1.0,5.0,6.0,12.0,10.0,3.0,2.0,2.0,16.0,3.0,31.0,-27.0,61.2,0.0,0.0,2.2142856,0.42857143,0.85714287,0.21428572,0.14285715,0.71428573,22018,22018
1629126,3,73,44,29,0.60273975,602.9067,76.0,209.0,0.36363637,18.0,81.0,0.22222222,16.0,26.0,0.61538464,11.0,74.0,85.0,26.0,28.0,13.0,18.0,15.0,65.0,35.0,186.0,-68.0,392.0,0.0,0.0,2.5479453,1.1643835,0.3561644,0.1780822,0.24657534,0.38356164,22018,22022
1629130,6,349,200,149,0.5730659,9226.971,1338.0,3088.0,0.43329015,1012.0,2543.0,0.39795518,293.0,336.0,0.8720238,66.0,880.0,946.0,601.0,338.0,185.0,69.0,78.0,826.0,380.0,3981.0,524.0,6441.7,2.0,0.0,11.406877,2.7106018,1.7220631,0.530086,0.19770774,0.96848136,22018,22023
1629133,2,12,8,4,0.6666667,103.94666,11.0,30.0,0.36666667,6.0,13.0,0.46153846,4.0,7.0,0.5714286,2.0,10.0,12.0,8.0,8.0,1.0,0.0,4.0,9.0,4.0,32.0,-6.0,53.4,0.0,0.0,2.6666667,1.0,0.6666667,0.083333336,0.0,0.6666667,22018,22019
1629134,3,193,103,90,0.53367877,4576.092,911.0,2022.0,0.45054403,338.0,934.0,0.36188436,176.0,201.0,0.8756219,57.0,411.0,468.0,458.0,260.0,136.0,36.0,123.0,326.0,180.0,2336.0,0.0,3840.6,0.0,0.0,12.103627,2.4248705,2.373057,0.7046632,0.1865285,1.3471502,22019,22022
1629139,6,213,107,106,0.5023474,2839.5632,320.0,751.0,0.42609853,153.0,413.0,0.37046006,102.0,151.0,0.6754967,106.0,391.0,497.0,137.0,87.0,83.0,61.0,34.0,234.0,134.0,895.0,-138.0,2041.9001,2.0,0.0,4.201878,2.3333333,0.64319247,0.38967136,0.28638497,0.4084507,22018,22023
1629140,2,39,17,22,0.43589744,551.48,84.0,144.0,0.5833333,0.0,4.0,0.0,34.0,61.0,0.55737704,72.0,91.0,163.0,21.0,21.0,9.0,15.0,15.0,78.0,60.0,202.0,16.0,480.09998,3.0,0.0,5.179487,4.179487,0.53846157,0.23076923,0.3846154,0.53846157,22018,22019
1629147,2,5,1,4,0.2,41.198334,1.0,10.0,0.1,0.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,3.0,1.0,4.0,-21.0,17.0,0.0,0.0,0.8,0.0,0.4,0.8,0.0,0.4,22018,22019
1629150,2,6,2,4,0.33333334,40.941666,4.0,12.0,0.33333334,0.0,0.0,,2.0,4.0,0.5,11.0,11.0,22.0,4.0,7.0,4.0,0.0,1.0,8.0,4.0,10.0,-15.0,47.4,0.0,0.0,1.6666666,3.6666667,0.6666667,0.6666667,0.0,1.1666666,22018,22021
1629151,2,59,25,34,0.42372882,633.705,79.0,185.0,0.42702702,58.0,144.0,0.4027778,22.0,27.0,0.8148148,13.0,93.0,106.0,33.0,22.0,11.0,8.0,8.0,50.0,22.0,238.0,78.0,449.7,0.0,0.0,4.0338984,1.7966101,0.55932206,0.18644068,0.13559322,0.37288135,22018,22019
1629152,1,7,7,0,1.0,21.646667,3.0,10.0,0.3,0.0,4.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,6.0,2.0,2.0,0.0,1.0,4.0,1.0,7.0,1.0,24.8,0.0,0.0,1.0,0.5714286,0.85714287,0.2857143,0.0,0.2857143,22018,22018
1629155,1,1,1,0,1.0,3.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22018,22018
1629162,5,242,115,127,0.4752066,3734.7515,406.0,910.0,0.44615385,155.0,420.0,0.3690476,107.0,145.0,0.737931,83.0,302.0,385.0,756.0,172.0,209.0,31.0,67.0,188.0,200.0,1074.0,73.0,3218.0,3.0,0.0,4.4380164,1.5909091,3.123967,0.8636364,0.12809917,0.7107438,22019,22023
1629164,4,133,67,66,0.5037594,1608.6517,230.0,590.0,0.3898305,79.0,251.0,0.31474105,89.0,122.0,0.7295082,34.0,177.0,211.0,251.0,104.0,54.0,5.0,47.0,130.0,120.0,628.0,-230.0,1330.7,1.0,0.0,4.7218046,1.5864662,1.887218,0.40601504,0.037593983,0.7819549,22018,22021
1629168,3,21,9,12,0.42857143,196.51166,29.0,75.0,0.38666666,10.0,26.0,0.3846154,11.0,12.0,0.9166667,11.0,27.0,38.0,3.0,8.0,5.0,1.0,5.0,11.0,8.0,79.0,-37.0,139.1,0.0,0.0,3.7619047,1.8095238,0.14285715,0.23809524,0.04761905,0.3809524,22018,22021
1629185,4,91,53,38,0.5824176,1037.7233,112.0,317.0,0.3533123,59.0,172.0,0.34302327,20.0,25.0,0.8,22.0,95.0,117.0,217.0,81.0,42.0,11.0,22.0,90.0,48.0,303.0,49.0,846.9,2.0,0.0,3.3296704,1.2857143,2.3846154,0.46153846,0.12087912,0.8901099,22018,22021
1629203,2,8,3,5,0.375,157.83333,14.0,36.0,0.3888889,2.0,10.0,0.2,1.0,2.0,0.5,18.0,34.0,52.0,13.0,5.0,8.0,5.0,4.0,12.0,3.0,31.0,15.0,146.90001,1.0,0.0,3.875,6.5,1.625,1.0,0.625,0.625,22018,22021
1629216,5,206,123,83,0.5970874,4302.9297,553.0,1399.0,0.39528236,291.0,877.0,0.331813,133.0,157.0,0.84713376,63.0,278.0,341.0,471.0,230.0,159.0,19.0,57.0,416.0,238.0,1530.0,-5.0,2949.7,1.0,0.0,7.4271846,1.6553398,2.2864077,0.7718447,0.09223301,1.1165049,22019,22023
1629232,1,1,0,1,0.0,7.4333334,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22023,22023
1629234,6,323,139,184,0.43034056,5137.8984,761.0,1256.0,0.6058917,18.0,47.0,0.38297874,362.0,493.0,0.73427993,473.0,1009.0,1482.0,315.0,283.0,123.0,274.0,86.0,542.0,502.0,1902.0,-751.0,5060.9,13.0,0.0,5.888545,4.5882354,0.9752322,0.38080496,0.84829724,0.876161,22018,22023
1629244,2,24,9,15,0.375,299.93167,39.0,96.0,0.40625,24.0,63.0,0.3809524,8.0,9.0,0.8888889,6.0,30.0,36.0,15.0,5.0,6.0,2.0,3.0,28.0,8.0,110.0,-52.0,194.7,0.0,0.0,4.5833335,1.5,0.625,0.25,0.083333336,0.20833333,22018,22020
1629308,5,202,108,94,0.5346535,3126.4417,332.0,662.0,0.50151056,82.0,249.0,0.32931727,84.0,130.0,0.64615387,98.0,503.0,601.0,372.0,181.0,119.0,59.0,53.0,347.0,155.0,830.0,-92.0,2462.2002,0.0,0.0,4.108911,2.9752476,1.8415842,0.5891089,0.2920792,0.8960396,22019,22023
1629309,1,1,0,1,0.0,16.773333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,-12.0,1.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,22021,22021
1629312,4,144,82,62,0.5694444,2538.345,266.0,601.0,0.44259566,123.0,334.0,0.36826348,38.0,71.0,0.53521127,132.0,297.0,429.0,121.0,83.0,92.0,50.0,28.0,213.0,77.0,693.0,-156.0,1732.3,2.0,0.0,4.8125,2.9791667,0.8402778,0.6388889,0.3472222,0.5763889,22018,22023
1629346,2,29,11,18,0.37931034,222.74832,31.0,67.0,0.46268657,7.0,23.0,0.3043478,18.0,25.0,0.72,16.0,27.0,43.0,17.0,16.0,6.0,9.0,4.0,25.0,23.0,87.0,-40.0,193.1,0.0,0.0,3.0,1.4827586,0.5862069,0.20689656,0.31034482,0.55172414,22019,22020
1629353,1,5,1,4,0.2,56.433334,6.0,21.0,0.2857143,3.0,11.0,0.27272728,0.0,0.0,,4.0,7.0,11.0,0.0,0.0,1.0,0.0,4.0,7.0,3.0,15.0,-22.0,31.2,0.0,0.0,3.0,2.2,0.0,0.2,0.0,0.0,22018,22018
1629541,1,12,3,9,0.25,167.04333,12.0,47.0,0.25531915,10.0,34.0,0.29411766,0.0,0.0,,2.0,7.0,9.0,10.0,2.0,1.0,0.0,2.0,7.0,7.0,34.0,-50.0,60.8,0.0,0.0,2.8333333,0.75,0.8333333,0.083333336,0.0,0.16666667,22018,22018
1629597,2,5,2,3,0.4,56.22667,6.0,12.0,0.5,0.0,3.0,0.0,0.0,0.0,,3.0,6.0,9.0,3.0,4.0,1.0,1.0,0.0,10.0,0.0,12.0,-41.0,29.3,0.0,0.0,2.4,1.8,0.6,0.2,0.2,0.8,22019,22021
1629598,1,33,19,14,0.57575756,290.52167,57.0,142.0,0.40140846,37.0,107.0,0.34579438,10.0,11.0,0.90909094,4.0,26.0,30.0,27.0,19.0,9.0,6.0,4.0,26.0,21.0,161.0,-62.0,263.5,0.0,0.0,4.878788,0.90909094,0.8181818,0.27272728,0.18181819,0.57575756,22019,22019
1629599,5,251,148,103,0.58964145,4206.795,501.0,1120.0,0.44732141,206.0,553.0,0.37251356,244.0,300.0,0.81333333,86.0,372.0,458.0,289.0,122.0,101.0,36.0,75.0,289.0,231.0,1452.0,-284.0,2724.1,2.0,0.0,5.7848606,1.8247012,1.1513944,0.40239045,0.1434263,0.4860558,22019,22023
1629600,1,3,0,3,0.0,12.316667,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,7.1,0.0,0.0,0.6666667,1.0,0.33333334,0.0,0.0,0.0,22021,22021
1629602,1,1,1,0,1.0,2.8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22021,22021
1629603,4,55,31,24,0.56363636,529.0467,69.0,143.0,0.48251748,8.0,35.0,0.22857143,23.0,33.0,0.6969697,34.0,93.0,127.0,20.0,23.0,16.0,24.0,12.0,77.0,33.0,169.0,-12.0,448.4,0.0,0.0,3.0727272,2.3090909,0.36363637,0.29090908,0.43636364,0.4181818,22020,22023
1629604,2,88,36,52,0.4090909,1366.7849,146.0,374.0,0.39037433,44.0,160.0,0.275,71.0,99.0,0.7171717,77.0,182.0,259.0,97.0,61.0,41.0,22.0,14.0,143.0,86.0,407.0,-363.0,991.30005,0.0,0.0,4.625,2.9431818,1.1022727,0.4659091,0.25,0.6931818,22020,22021
1629605,3,37,22,15,0.5945946,226.86835,37.0,55.0,0.6727273,0.0,0.0,,8.0,25.0,0.32,24.0,66.0,90.0,6.0,12.0,2.0,30.0,5.0,32.0,24.0,82.0,38.0,283.0,0.0,0.0,2.2162163,2.4324324,0.16216215,0.054054055,0.8108108,0.3243243,22019,22021
1629606,1,7,0,7,0.0,100.71667,13.0,28.0,0.4642857,5.0,15.0,0.33333334,12.0,13.0,0.9230769,6.0,8.0,14.0,5.0,2.0,3.0,3.0,1.0,8.0,11.0,43.0,-25.0,83.3,0.0,0.0,6.142857,2.0,0.71428573,0.42857143,0.42857143,0.2857143,22020,22020
1629607,3,16,8,8,0.5,67.01667,15.0,34.0,0.44117647,5.0,15.0,0.33333334,7.0,8.0,0.875,2.0,2.0,4.0,15.0,5.0,4.0,1.0,1.0,6.0,5.0,42.0,-9.0,79.3,0.0,0.0,2.625,0.25,0.9375,0.25,0.0625,0.3125,22019,22021
1629608,1,6,6,0,1.0,28.235,5.0,14.0,0.35714287,1.0,2.0,0.5,3.0,5.0,0.6,5.0,9.0,14.0,3.0,3.0,1.0,0.0,5.0,6.0,3.0,14.0,11.0,35.3,0.0,0.0,2.3333333,2.3333333,0.5,0.16666667,0.0,0.5,22019,22019
1629610,4,64,24,40,0.375,688.6533,77.0,179.0,0.4301676,27.0,96.0,0.28125,12.0,16.0,0.75,22.0,74.0,96.0,35.0,19.0,19.0,12.0,10.0,70.0,26.0,193.0,-67.0,434.7,0.0,0.0,3.015625,1.5,0.546875,0.296875,0.1875,0.296875,22019,22023
1629611,5,345,204,141,0.59130436,7687.325,1075.0,2136.0,0.5032772,269.0,721.0,0.37309292,395.0,498.0,0.7931727,334.0,918.0,1252.0,669.0,270.0,180.0,76.0,147.0,644.0,448.0,2814.0,148.0,5817.8994,12.0,0.0,8.156522,3.6289854,1.9391304,0.5217391,0.22028986,0.7826087,22019,22023
1629614,2,143,73,70,0.5104895,3770.2168,544.0,1166.0,0.46655232,153.0,434.0,0.35253456,94.0,118.0,0.7966102,71.0,269.0,340.0,621.0,227.0,133.0,19.0,46.0,322.0,204.0,1335.0,-198.0,2903.5,6.0,0.0,9.335665,2.3776224,4.3426576,0.9300699,0.13286713,1.5874126,22022,22023
1629617,2,36,18,18,0.5,397.93665,72.0,157.0,0.45859873,7.0,37.0,0.1891892,19.0,28.0,0.6785714,42.0,78.0,120.0,26.0,26.0,15.0,12.0,14.0,73.0,21.0,170.0,-114.0,408.0,2.0,0.0,4.7222223,3.3333333,0.7222222,0.41666666,0.33333334,0.7222222,22020,22021
1629618,1,27,20,7,0.7407407,121.78833,15.0,35.0,0.42857143,9.0,25.0,0.36,3.0,4.0,0.75,1.0,13.0,14.0,21.0,9.0,4.0,0.0,1.0,13.0,3.0,42.0,-1.0,93.3,0.0,0.0,1.5555556,0.5185185,0.7777778,0.14814815,0.0,0.33333334,22023,22023
1629619,1,11,8,3,0.72727275,52.066666,5.0,17.0,0.29411766,1.0,6.0,0.16666667,2.0,2.0,1.0,1.0,5.0,6.0,3.0,3.0,1.0,0.0,1.0,8.0,2.0,13.0,-18.0,24.7,0.0,0.0,1.1818181,0.54545456,0.27272728,0.09090909,0.0,0.27272728,22021,22021
1629620,3,43,15,28,0.3488372,440.15668,40.0,126.0,0.31746033,25.0,80.0,0.3125,7.0,13.0,0.53846157,6.0,27.0,33.0,48.0,22.0,12.0,2.0,1.0,39.0,30.0,112.0,-137.0,243.6,0.0,0.0,2.6046512,0.76744187,1.1162791,0.27906978,0.046511628,0.5116279,22019,22021
1629621,1,4,2,2,0.5,27.865,3.0,12.0,0.25,2.0,6.0,0.33333334,3.0,4.0,0.75,1.0,6.0,7.0,1.0,3.0,0.0,1.0,1.0,4.0,3.0,11.0,-13.0,20.9,0.0,0.0,2.75,1.75,0.25,0.0,0.25,0.75,22019,22019
1629622,5,259,145,114,0.55984557,6611.002,964.0,2272.0,0.42429578,596.0,1633.0,0.36497244,214.0,264.0,0.81060606,145.0,695.0,840.0,570.0,246.0,145.0,59.0,82.0,496.0,304.0,2738.0,255.0,4967.0,7.0,1.0,10.571428,3.2432432,2.2007723,0.55984557,0.22779922,0.9498069,22019,22023
1629623,3,29,18,11,0.62068963,293.40833,46.0,103.0,0.44660193,15.0,46.0,0.32608697,29.0,46.0,0.6304348,3.0,29.0,32.0,37.0,25.0,5.0,3.0,8.0,25.0,45.0,136.0,-96.0,228.9,1.0,0.0,4.6896553,1.1034483,1.2758621,0.1724138,0.10344828,0.86206895,22021,22023
1629625,1,4,1,3,0.25,45.15,7.0,20.0,0.35,2.0,10.0,0.2,3.0,4.0,0.75,0.0,5.0,5.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,19.0,-30.0,38.5,0.0,0.0,4.75,1.25,1.75,0.5,0.0,0.75,22019,22019
1629626,5,166,82,84,0.4939759,2301.8816,408.0,742.0,0.54986525,66.0,202.0,0.32673267,117.0,157.0,0.7452229,110.0,495.0,605.0,104.0,158.0,46.0,128.0,24.0,163.0,116.0,999.0,-229.0,2245.0,7.0,0.0,6.018072,3.6445782,0.62650603,0.27710843,0.7710843,0.9518072,22019,22023
1629627,4,184,99,85,0.5380435,5857.0537,1753.0,2960.0,0.5922297,29.0,85.0,0.34117648,1007.0,1449.0,0.694962,411.0,788.0,1199.0,761.0,518.0,181.0,111.0,335.0,401.0,1048.0,4542.0,443.0,7480.3,33.0,0.0,24.684782,6.5163045,4.1358695,0.9836956,0.6032609,2.8152175,22019,22023
1629628,5,329,157,172,0.47720364,10946.092,2192.0,5037.0,0.43517968,536.0,1550.0,0.34580645,1150.0,1619.0,0.710315,297.0,1487.0,1784.0,962.0,704.0,213.0,90.0,435.0,760.0,1179.0,6070.0,-550.0,9858.801,16.0,0.0,18.449848,5.4224925,2.9240122,0.6474164,0.27355623,2.1398177,22019,22023
1629629,5,221,88,133,0.39819005,5287.0015,704.0,1771.0,0.39751554,264.0,814.0,0.3243243,374.0,449.0,0.83296216,127.0,485.0,612.0,275.0,265.0,228.0,80.0,137.0,396.0,349.0,2046.0,-753.0,3851.9001,0.0,0.0,9.257918,2.7692308,1.2443439,1.0316743,0.36199096,1.199095,22019,22023
1629630,5,257,148,109,0.57587546,8282.251,2103.0,4455.0,0.4720539,327.0,1027.0,0.31840312,1250.0,1656.0,0.7548309,254.0,989.0,1243.0,1903.0,852.0,254.0,74.0,355.0,402.0,1340.0,5783.0,593.0,10261.1,62.0,11.0,22.501945,4.836576,7.4046693,0.98832685,0.28793773,3.315175,22019,22023
1629631,5,263,120,143,0.45627376,8079.6147,1337.0,2991.0,0.4470077,430.0,1184.0,0.3631757,647.0,798.0,0.81077695,164.0,914.0,1078.0,405.0,366.0,174.0,84.0,173.0,741.0,769.0,3751.0,-216.0,6060.1,10.0,0.0,14.262358,4.0988593,1.5399239,0.66159695,0.31939164,1.391635,22019,22023
1629632,5,348,158,190,0.45402297,10116.332,1770.0,4141.0,0.42743298,769.0,2083.0,0.36917907,587.0,692.0,0.8482659,133.0,1133.0,1266.0,1288.0,575.0,223.0,56.0,237.0,741.0,742.0,4896.0,-196.0,8609.2,12.0,0.0,14.068966,3.637931,3.7011495,0.6408046,0.16091955,1.6522988,22019,22023
1629633,4,144,59,85,0.4097222,2479.7583,367.0,915.0,0.4010929,92.0,333.0,0.2762763,108.0,212.0,0.509434,127.0,275.0,402.0,173.0,136.0,100.0,54.0,82.0,239.0,178.0,934.0,-271.0,2001.8999,1.0,0.0,6.486111,2.7916667,1.2013888,0.6944444,0.375,0.9444444,22019,22022
1629634,5,243,139,104,0.5720165,5185.2686,1102.0,1829.0,0.60251504,50.0,175.0,0.2857143,349.0,501.0,0.6966068,429.0,928.0,1357.0,343.0,180.0,170.0,210.0,100.0,445.0,425.0,2603.0,117.0,5705.9,16.0,0.0,10.711934,5.584362,1.4115226,0.6995885,0.86419755,0.7407407,22019,22023
1629635,3,96,25,71,0.26041666,1639.1951,204.0,526.0,0.3878327,55.0,215.0,0.25581396,79.0,114.0,0.69298244,61.0,206.0,267.0,66.0,81.0,47.0,19.0,57.0,175.0,95.0,542.0,-284.0,1078.3999,2.0,0.0,5.6458335,2.78125,0.6875,0.48958334,0.19791667,0.84375,22019,22021
1629636,5,307,143,164,0.46579805,10391.454,2081.0,4644.0,0.44810507,685.0,1784.0,0.38396862,813.0,941.0,0.8639745,147.0,654.0,801.0,2052.0,938.0,356.0,33.0,227.0,560.0,930.0,5660.0,394.0,9928.2,60.0,1.0,18.436481,2.6091206,6.684039,1.1596091,0.10749186,3.0553746,22019,22023
1629637,5,311,144,167,0.4630225,4928.152,806.0,1268.0,0.6356467,30.0,112.0,0.26785713,469.0,663.0,0.70739067,412.0,762.0,1174.0,201.0,220.0,138.0,196.0,77.0,607.0,532.0,2111.0,-234.0,4603.3003,9.0,0.0,6.7877812,3.7749195,0.6463022,0.4437299,0.63022506,0.7073955,22019,22023
1629638,5,299,153,146,0.5117057,5868.3447,910.0,2237.0,0.40679482,419.0,1184.0,0.35388514,246.0,337.0,0.72997034,109.0,574.0,683.0,659.0,347.0,206.0,116.0,139.0,479.0,360.0,2485.0,41.0,4912.1,2.0,0.0,8.311037,2.284281,2.2040133,0.68896323,0.38795987,1.1605351,22019,22023
1629639,5,284,167,117,0.5880282,9036.75,1889.0,4296.0,0.43971136,733.0,1904.0,0.38497898,636.0,729.0,0.872428,119.0,1284.0,1403.0,1036.0,613.0,194.0,53.0,229.0,406.0,570.0,5147.0,336.0,8512.601,17.0,1.0,18.12324,4.9401407,3.6478872,0.6830986,0.18661971,2.1584506,22019,22023
1629640,5,293,107,186,0.3651877,8761.802,1756.0,3780.0,0.46455026,493.0,1376.0,0.3582849,777.0,1022.0,0.760274,334.0,1287.0,1621.0,672.0,417.0,209.0,71.0,254.0,592.0,757.0,4782.0,-868.0,8158.2,29.0,0.0,16.32082,5.532423,2.2935154,0.7133106,0.24232082,1.4232082,22019,22023
1629641,4,141,69,72,0.4893617,2267.8066,253.0,589.0,0.4295416,55.0,191.0,0.28795812,89.0,135.0,0.65925926,114.0,184.0,298.0,97.0,67.0,60.0,42.0,43.0,171.0,144.0,650.0,-175.0,1392.1001,0.0,0.0,4.609929,2.113475,0.6879433,0.42553192,0.29787233,0.47517732,22019,22022
1629642,5,237,118,119,0.4978903,3735.563,479.0,1060.0,0.4518868,172.0,521.0,0.33013436,183.0,249.0,0.73493975,162.0,526.0,688.0,170.0,123.0,73.0,93.0,59.0,310.0,209.0,1313.0,-395.0,2768.6,4.0,0.0,5.5400844,2.9029536,0.7172996,0.30801687,0.39240506,0.51898736,22019,22023
1629643,4,189,68,121,0.35978836,3831.0952,434.0,1133.0,0.38305384,216.0,680.0,0.31764707,105.0,133.0,0.7894737,133.0,571.0,704.0,276.0,128.0,173.0,82.0,35.0,202.0,126.0,1189.0,-685.0,3084.8,3.0,0.0,6.291005,3.7248678,1.4603175,0.91534394,0.43386245,0.67724866,22020,22023
1629644,4,98,57,41,0.5816327,965.0233,85.0,208.0,0.40865386,28.0,98.0,0.2857143,24.0,36.0,0.6666667,40.0,108.0,148.0,47.0,28.0,23.0,26.0,13.0,125.0,45.0,222.0,-87.0,589.1,0.0,0.0,2.2653062,1.5102041,0.47959185,0.23469388,0.26530612,0.2857143,22019,22022
1629645,4,196,53,143,0.27040815,5928.245,1068.0,2480.0,0.43064517,399.0,1117.0,0.3572068,473.0,652.0,0.7254601,161.0,681.0,842.0,987.0,564.0,216.0,61.0,160.0,508.0,534.0,3008.0,-1137.0,5765.9004,23.0,2.0,15.346939,4.2959185,5.035714,1.1020408,0.3112245,2.877551,22019,22022
1629646,3,77,23,54,0.2987013,881.0067,146.0,222.0,0.6576577,3.0,13.0,0.23076923,36.0,55.0,0.6545454,120.0,211.0,331.0,76.0,64.0,29.0,67.0,8.0,137.0,53.0,331.0,-112.0,1066.2,1.0,0.0,4.2987013,4.2987013,0.987013,0.37662336,0.8701299,0.83116883,22021,22023
1629647,5,237,92,145,0.38818565,5535.565,773.0,1869.0,0.41359016,234.0,757.0,0.30911493,333.0,492.0,0.6768293,194.0,1050.0,1244.0,282.0,292.0,138.0,177.0,187.0,230.0,367.0,2113.0,-1131.0,4681.8,19.0,0.0,8.915612,5.248945,1.1898735,0.5822785,0.7468355,1.2320675,22019,22023
1629648,2,24,5,19,0.20833333,248.88667,28.0,74.0,0.3783784,12.0,42.0,0.2857143,0.0,0.0,,4.0,24.0,28.0,26.0,5.0,3.0,0.0,1.0,17.0,3.0,68.0,-59.0,144.6,0.0,0.0,2.8333333,1.1666666,1.0833334,0.125,0.0,0.20833333,22019,22020
1629649,3,64,13,51,0.203125,837.6533,122.0,293.0,0.41638225,39.0,124.0,0.31451613,35.0,51.0,0.6862745,36.0,86.0,122.0,58.0,31.0,14.0,7.0,21.0,73.0,47.0,318.0,-212.0,583.4,0.0,0.0,4.96875,1.90625,0.90625,0.21875,0.109375,0.484375,22019,22021
1629650,5,150,52,98,0.34666666,1791.4866,308.0,547.0,0.5630713,0.0,0.0,,166.0,309.0,0.53721684,290.0,467.0,757.0,23.0,92.0,48.0,85.0,57.0,219.0,232.0,782.0,-477.0,2031.8999,18.0,0.0,5.213333,5.0466666,0.15333334,0.32,0.56666666,0.61333334,22019,22023
1629651,5,241,120,121,0.4979253,6141.498,1075.0,1626.0,0.6611316,3.0,19.0,0.15789473,337.0,620.0,0.5435484,530.0,1352.0,1882.0,378.0,254.0,159.0,434.0,106.0,579.0,622.0,2490.0,-98.0,6840.4004,63.0,0.0,10.33195,7.8091288,1.5684648,0.65975106,1.8008299,1.053942,22019,22023
